110.00,, 18.33,, 21.21,, 32.74,, 0.75,, NONE,, 0.00, 
110.00,, 20.67,, 14.29,, 23.50,, 0.75,, NONE,, 0.00, 
110.00,, 13.77,, 18.57,, 26.19,, 0.75,, NONE,, 0.00, 
110.00,, 22.01,, 17.98,, 30.23,, 0.75,, NONE,, 0.00, 
110.00,, 23.00,, 16.26,, 23.49,, 0.75,, NONE,, 0.00, 
110.00,, 16.89,, 21.19,, 29.90,, 0.75,, NONE,, 0.00, 
110.00,, 25.74,, 13.14,, 27.29,, 0.74,, NONE,, 0.00, 
110.00,, 24.55,, 11.41,, 31.18,, 0.74,, NONE,, 0.00, 
110.00,, 19.86,, 14.83,, 28.54,, 0.74,, NONE,, 0.00, 
110.00,, 21.86,, 12.16,, 23.32,, 0.74,, NONE,, 0.00, 
110.00,, 23.85,, 10.68,, 26.40,, 0.74,, NONE,, 0.00, 
110.00,, 27.39,, 12.85,, 28.47,, 0.74,, NONE,, 0.00, 
110.00,, 18.78,, 12.36,, 26.88,, 0.74,, NONE,, 0.00, 
110.00,, 20.38,, 16.93,, 32.59,, 0.74,, NONE,, 0.00, 
110.00,, 26.50,, 10.87,, 23.93,, 0.74,, NONE,, 0.00, 
110.00,, 19.73,, 11.25,, 26.76,, 0.74,, NONE,, 0.00, 
110.00,, 17.51,, 22.61,, 31.07,, 0.73,, NONE,, 0.00, 
110.00,, 26.61,, 18.37,, 25.01,, 0.70,, NONE,, 0.00, 
110.00,, 27.56,, 17.92,, 23.16,, 0.70,, NONE,, 0.00, 
110.00,, 26.40,, 19.47,, 27.68,, 0.70,, NONE,, 0.00, 
110.00,, 31.08,, 19.40,, 24.15,, 0.70,, NONE,, 0.00, 
110.00,, 30.95,, 21.88,, 23.14,, 0.70,, NONE,, 0.00, 
110.00,, 23.58,, 17.04,, 23.97,, 0.70,, NONE,, 0.00, 
110.00,, 19.30,, 13.05,, 33.15,, 0.70,, NONE,, 0.00, 
110.00,, 13.39,, 15.80,, 28.37,, 0.70,, NONE,, 0.00, 
110.00,, 12.63,, 13.65,, 29.97,, 0.70,, NONE,, 0.00, 
110.00,, 15.54,, 11.22,, 23.47,, 0.70,, NONE,, 0.00, 
110.00,, 15.22,, 17.58,, 32.29,, 0.70,, NONE,, 0.00, 
110.00,, 11.50,, 14.12,, 24.98,, 0.70,, NONE,, 0.00, 
110.00,, 14.94,, 16.38,, 29.11,, 0.70,, NONE,, 0.00, 
110.00,, 14.64,, 15.60,, 26.71,, 0.70,, NONE,, 0.00, 
110.00,, 17.41,, 17.88,, 31.96,, 0.70,, NONE,, 0.00, 
110.00,, 11.30,, 11.51,, 26.92,, 0.70,, NONE,, 0.00, 
110.00,, 11.04,, 16.09,, 28.33,, 0.70,, NONE,, 0.00, 
110.00,, 16.24,, 14.86,, 30.34,, 0.70,, NONE,, 0.00, 
110.00,, 13.22,, 13.52,, 24.18,, 0.70,, NONE,, 0.00, 
110.00,, 19.75,, 10.79,, 9.43,, 0.69,, NONE,, 0.00, 
110.00,, 14.85,, 16.38,, 8.80,, 0.69,, NONE,, 0.00, 
110.00,, 20.08,, 17.98,, 9.03,, 0.69,, NONE,, 0.00, 
110.00,, 16.41,, 14.98,, 7.71,, 0.69,, NONE,, 0.00, 
110.00,, 29.62,, 18.16,, 32.04,, 0.69,, NONE,, 0.00, 
110.00,, 34.04,, 20.39,, 28.61,, 0.69,, NONE,, 0.00, 
110.00,, 32.99,, 21.01,, 25.29,, 0.69,, NONE,, 0.00, 
110.00,, 34.03,, 15.42,, 29.83,, 0.69,, NONE,, 0.00, 
110.00,, 29.26,, 22.56,, 28.95,, 0.69,, NONE,, 0.00, 
110.00,, 29.10,, 22.74,, 31.27,, 0.69,, NONE,, 0.00, 
110.00,, 32.37,, 20.81,, 29.87,, 0.69,, NONE,, 0.00, 
110.00,, 29.09,, 21.92,, 32.09,, 0.69,, NONE,, 0.00, 
110.00,, 28.88,, 10.39,, 24.93,, 0.65,, NONE,, 0.00, 
110.00,, 34.74,, 14.27,, 24.09,, 0.65,, NONE,, 0.00, 
110.00,, 7.64,, 18.20,, 23.81,, 0.78,, NONE,, 0.00, 
110.00,, 13.73,, 17.44,, 27.30,, 0.78,, NONE,, 0.00, 
110.00,, 10.42,, 15.70,, 24.35,, 0.78,, NONE,, 0.00, 
110.00,, 8.40,, 17.55,, 26.14,, 0.78,, NONE,, 0.00, 
110.00,, 11.87,, 20.53,, 26.59,, 0.78,, NONE,, 0.00, 
110.00,, 9.98,, 16.31,, 26.03,, 0.78,, NONE,, 0.00, 
110.00,, 9.75,, 17.82,, 25.19,, 0.78,, NONE,, 0.00, 
110.00,, 14.26,, 16.77,, 24.79,, 0.78,, NONE,, 0.00, 
110.00,, 7.92,, 21.08,, 26.88,, 0.78,, NONE,, 0.00, 
110.00,, 25.65,, 21.31,, 9.77,, 0.78,, NONE,, 0.00, 
110.00,, 21.26,, 19.54,, 8.89,, 0.78,, NONE,, 0.00, 
110.00,, 12.86,, 20.69,, 23.62,, 0.78,, NONE,, 0.00, 
110.00,, 29.93,, 19.25,, 9.95,, 0.77,, NONE,, 0.00, 
110.00,, 29.61,, 22.52,, 9.98,, 0.77,, NONE,, 0.00, 
110.00,, 26.37,, 17.32,, 9.52,, 0.77,, NONE,, 0.00, 
110.00,, 29.73,, 21.93,, 8.48,, 0.77,, NONE,, 0.00, 
110.00,, 21.36,, 21.81,, 34.42,, 0.77,, NONE,, 0.00, 
110.00,, 22.69,, 20.00,, 34.15,, 0.77,, NONE,, 0.00, 
110.00,, 23.39,, 20.86,, 31.27,, 0.77,, NONE,, 0.00, 
110.00,, 27.71,, 21.42,, 34.85,, 0.77,, NONE,, 0.00, 
110.00,, 26.35,, 22.38,, 32.29,, 0.77,, NONE,, 0.00, 
110.00,, 25.17,, 21.69,, 35.81,, 0.77,, NONE,, 0.00, 
110.00,, 21.72,, 21.46,, 32.53,, 0.77,, NONE,, 0.00, 
110.00,, 16.10,, 21.57,, 33.17,, 0.77,, NONE,, 0.00, 
110.00,, 30.52,, 20.01,, 30.19,, 0.76,, NONE,, 0.00, 
110.00,, 27.89,, 20.74,, 29.08,, 0.76,, NONE,, 0.00, 
110.00,, 27.87,, 16.18,, 27.14,, 0.76,, NONE,, 0.00, 
110.00,, 28.16,, 19.06,, 27.52,, 0.76,, NONE,, 0.00, 
110.00,, 26.29,, 15.92,, 30.29,, 0.76,, NONE,, 0.00, 
110.00,, 23.82,, 13.83,, 26.62,, 0.76,, NONE,, 0.00, 
110.00,, 25.91,, 10.45,, 29.24,, 0.76,, NONE,, 0.00, 
110.00,, 23.88,, 14.18,, 24.21,, 0.76,, NONE,, 0.00, 
110.00,, 31.20,, 13.10,, 30.44,, 0.76,, NONE,, 0.00, 
110.00,, 26.20,, 15.33,, 29.42,, 0.76,, NONE,, 0.00, 
110.00,, 31.67,, 20.81,, 26.84,, 0.76,, NONE,, 0.00, 
110.00,, 36.13,, 17.75,, 25.36,, 0.76,, NONE,, 0.00, 
110.00,, 27.95,, 13.10,, 31.56,, 0.76,, NONE,, 0.00, 
110.00,, 26.63,, 15.73,, 23.02,, 0.76,, NONE,, 0.00, 
110.00,, 30.81,, 14.27,, 26.46,, 0.76,, NONE,, 0.00, 
110.00,, 30.69,, 18.17,, 28.94,, 0.76,, NONE,, 0.00, 
110.00,, 22.58,, 18.78,, 32.29,, 0.76,, NONE,, 0.00, 
110.00,, 26.77,, 13.00,, 26.99,, 0.76,, NONE,, 0.00, 
110.00,, 28.73,, 19.70,, 26.93,, 0.76,, NONE,, 0.00, 
110.00,, 26.26,, 20.37,, 33.06,, 0.76,, NONE,, 0.00, 
110.00,, 30.44,, 16.74,, 25.59,, 0.76,, NONE,, 0.00, 
110.00,, 28.53,, 14.80,, 28.46,, 0.76,, NONE,, 0.00, 
110.00,, 27.38,, 13.28,, 23.09,, 0.76,, NONE,, 0.00, 
110.00,, 34.09,, 13.87,, 27.24,, 0.76,, NONE,, 0.00, 
110.00,, 24.40,, 15.72,, 31.30,, 0.76,, NONE,, 0.00, 
110.00,, 33.00,, 20.31,, 28.70,, 0.76,, NONE,, 0.00, 
110.00,, 33.29,, 16.49,, 25.08,, 0.76,, NONE,, 0.00, 
110.00,, 26.65,, 15.66,, 33.60,, 0.76,, NONE,, 0.00, 
110.00,, 24.71,, 17.50,, 28.31,, 0.76,, NONE,, 0.00, 
110.00,, 32.77,, 12.22,, 24.58,, 0.76,, NONE,, 0.00, 
110.00,, 34.50,, 20.28,, 24.25,, 0.76,, NONE,, 0.00, 
110.00,, 14.33,, 19.81,, 28.56,, 0.75,, NONE,, 0.00, 
110.00,, 18.50,, 18.98,, 28.70,, 0.75,, NONE,, 0.00, 
110.00,, 18.42,, 14.44,, 25.43,, 0.75,, NONE,, 0.00, 
110.00,, 12.23,, 20.09,, 23.49,, 0.75,, NONE,, 0.00, 
110.00,, 18.27,, 21.87,, 31.54,, 0.75,, NONE,, 0.00, 
110.00,, 22.57,, 19.18,, 29.31,, 0.75,, NONE,, 0.00, 
110.00,, 16.23,, 18.74,, 29.51,, 0.75,, NONE,, 0.00, 
110.00,, 19.56,, 16.49,, 28.62,, 0.75,, NONE,, 0.00, 
110.00,, 23.17,, 14.09,, 23.52,, 0.75,, NONE,, 0.00, 
110.00,, 13.02,, 22.42,, 28.88,, 0.75,, NONE,, 0.00, 
110.00,, 17.52,, 20.48,, 30.02,, 0.75,, NONE,, 0.00, 
110.00,, 18.20,, 16.26,, 25.12,, 0.75,, NONE,, 0.00, 
110.00,, 18.79,, 15.11,, 28.45,, 0.75,, NONE,, 0.00, 
110.00,, 13.99,, 22.39,, 27.32,, 0.75,, NONE,, 0.00, 
110.00,, 19.58,, 17.27,, 28.38,, 0.75,, NONE,, 0.00, 
110.00,, 14.92,, 19.80,, 32.61,, 0.75,, NONE,, 0.00, 
110.00,, 19.01,, 16.95,, 26.76,, 0.75,, NONE,, 0.00, 
110.00,, 14.42,, 17.61,, 25.68,, 0.75,, NONE,, 0.00, 
110.00,, 23.61,, 20.62,, 32.06,, 0.75,, NONE,, 0.00, 
110.00,, 17.45,, 16.02,, 26.46,, 0.75,, NONE,, 0.00, 
110.00,, 15.02,, 22.20,, 28.25,, 0.75,, NONE,, 0.00, 
110.00,, 20.68,, 12.45,, 25.07,, 0.74,, NONE,, 0.00, 
110.00,, 24.24,, 10.79,, 23.94,, 0.74,, NONE,, 0.00, 
110.00,, 22.36,, 12.64,, 28.49,, 0.74,, NONE,, 0.00, 
110.00,, 21.76,, 13.49,, 30.40,, 0.74,, NONE,, 0.00, 
110.00,, 24.05,, 13.40,, 25.51,, 0.74,, NONE,, 0.00, 
110.00,, 23.51,, 11.01,, 29.87,, 0.74,, NONE,, 0.00, 
110.00,, 22.74,, 12.92,, 24.98,, 0.74,, NONE,, 0.00, 
110.00,, 22.69,, 14.90,, 31.81,, 0.74,, NONE,, 0.00, 
110.00,, 21.23,, 14.52,, 29.60,, 0.74,, NONE,, 0.00, 
110.00,, 27.23,, 11.18,, 26.62,, 0.74,, NONE,, 0.00, 
110.00,, 20.43,, 13.99,, 28.87,, 0.74,, NONE,, 0.00, 
110.00,, 26.76,, 15.50,, 26.29,, 0.74,, NONE,, 0.00, 
110.00,, 23.65,, 12.68,, 23.11,, 0.74,, NONE,, 0.00, 
110.00,, 26.61,, 13.04,, 32.25,, 0.74,, NONE,, 0.00, 
110.00,, 18.43,, 17.94,, 32.29,, 0.74,, NONE,, 0.00, 
110.00,, 18.92,, 13.95,, 23.35,, 0.74,, NONE,, 0.00, 
110.00,, 22.48,, 12.48,, 30.24,, 0.74,, NONE,, 0.00, 
